parser,id,text,category,gold_intent,gold_target_lane,pred_intent,pred_target_lane,pred_source,fallback,intent_correct,target_correct,exact_match,lane_targeting_applicable,lane_targeting_correct,fp_oos_applicable,fp_oos,latency_ms_mean,latency_ms_min,latency_ms_max
llm,u131,lower the volume,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,1908.5967379996873,1908.5967379996873,1908.5967379996873
llm,u132,set the cabin fan,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,1895.4699219993927,1895.4699219993927,1895.4699219993927
llm,u133,wipe the windshield,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2151.3651839995873,2151.3651839995873,2151.3651839995873
llm,u134,adjust the mirror,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2172.5550449991715,2172.5550449991715,2172.5550449991715
llm,u135,dim the display,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2056.8030700014788,2056.8030700014788,2056.8030700014788
llm,u136,sound the horn,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,1836.423521001052,1836.423521001052,1836.423521001052
llm,u137,save this route,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,1791.606762999436,1791.606762999436,1791.606762999436
llm,u138,show the map,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2152.078002000053,2152.078002000053,2152.078002000053
llm,u139,lock the doors,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2224.1729819998,2224.1729819998,2224.1729819998
llm,u140,unlock the doors,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,1894.2224330003228,1894.2224330003228,1894.2224330003228
llm,u141,don't change lanes,out_of_scope_or_negative,KEEP_CURRENT_LANE,,FOLLOW_LANE,,ollama:qwen3:8b,False,False,True,False,False,False,True,True,2558.7581010004214,2558.7581010004214,2558.7581010004214
llm,u142,do not switch lanes,out_of_scope_or_negative,KEEP_CURRENT_LANE,,FOLLOW_LANE,,ollama:qwen3:8b,False,False,True,False,False,False,True,True,2538.684316999934,2538.684316999934,2538.684316999934
llm,u143,stay in this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,FOLLOW_LANE,lane1,ollama:qwen3:8b,False,False,False,False,False,False,True,True,2380.055748999439,2380.055748999439,2380.055748999439
llm,u144,keep this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2183.4873699990567,2183.4873699990567,2183.4873699990567
llm,u145,hold the current lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2237.1515310005634,2237.1515310005634,2237.1515310005634
llm,u146,remain where you are,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2288.023635999707,2288.023635999707,2288.023635999707
llm,u147,no lane change,out_of_scope_or_negative,KEEP_CURRENT_LANE,,FOLLOW_LANE,,ollama:qwen3:8b,False,False,True,False,False,False,True,True,2191.2897579986748,2191.2897579986748,2191.2897579986748
llm,u148,keep going in the same lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,FOLLOW_LANE,,ollama:qwen3:8b,False,False,True,False,False,False,True,True,2359.9203449994093,2359.9203449994093,2359.9203449994093
llm,u149,do not move to another lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,ollama:qwen3:8b,False,True,True,True,False,False,True,False,2257.548923000286,2257.548923000286,2257.548923000286
llm,u150,maintain this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,FOLLOW_LANE,,ollama:qwen3:8b,False,False,True,False,False,False,True,True,2234.1319450006267,2234.1319450006267,2234.1319450006267
hybrid,u001,change to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.028653999834205024,0.028653999834205024,0.028653999834205024
hybrid,u002,change to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04147900108364411,0.04147900108364411,0.04147900108364411
hybrid,u003,switch to lane one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.029125001674401574,0.029125001674401574,0.029125001674401574
hybrid,u004,switch to lane two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.036068000554223545,0.036068000554223545,0.036068000554223545
hybrid,u005,move into lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.025197001377819106,0.025197001377819106,0.025197001377819106
hybrid,u006,move into lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.03492599898891058,0.03492599898891058,0.03492599898891058
hybrid,u007,merge into lane one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.027902999136131257,0.027902999136131257,0.027902999136131257
hybrid,u008,merge into lane two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.037181000152486376,0.037181000152486376,0.037181000152486376
hybrid,u009,go to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.024937000489444472,0.024937000489444472,0.024937000489444472
hybrid,u010,go to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.046938999730627984,0.046938999730627984,0.046938999730627984
hybrid,u011,take lane number one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.024326000129804015,0.024326000129804015,0.024326000129804015
hybrid,u012,take lane number two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.024836999727995135,0.024836999727995135,0.024836999727995135
hybrid,u013,enter lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2328.2118770002853,2328.2118770002853,2328.2118770002853
hybrid,u014,enter lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2285.0999849997606,2285.0999849997606,2285.0999849997606
hybrid,u015,shift to lane one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.04500500108406413,0.04500500108406413,0.04500500108406413
hybrid,u016,shift to lane two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04361300125310663,0.04361300125310663,0.04361300125310663
hybrid,u017,transfer to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2355.4597389993432,2355.4597389993432,2355.4597389993432
hybrid,u018,transfer to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2308.525747999738,2308.525747999738,2308.525747999738
hybrid,u019,get into lane number one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2356.274828000096,2356.274828000096,2356.274828000096
hybrid,u020,get into lane number two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2361.6786189995764,2361.6786189995764,2361.6786189995764
hybrid,u021,move over to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.0527299998793751,0.0527299998793751,0.0527299998793751
hybrid,u022,move over to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.05739799962611869,0.05739799962611869,0.05739799962611869
hybrid,u023,set lane one as the target,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2277.575791000345,2277.575791000345,2277.575791000345
hybrid,u024,set lane two as the target,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2338.865444999101,2338.865444999101,2338.865444999101
hybrid,u025,proceed to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2364.4914720007364,2364.4914720007364,2364.4914720007364
hybrid,u026,could you move to the left lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.06457099880208261,0.06457099880208261,0.06457099880208261
hybrid,u027,could you move to the right lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.05139700078871101,0.05139700078871101,0.05139700078871101
hybrid,u028,please head over to lane 1,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2316.467234999436,2316.467234999436,2316.467234999436
hybrid,u029,please head over to lane 2,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2315.669565999997,2315.669565999997,2315.669565999997
hybrid,u030,would you switch to the inner lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.061495999034377746,0.061495999034377746,0.061495999034377746
hybrid,u031,would you switch to the outer lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.05507300011231564,0.05507300011231564,0.05507300011231564
hybrid,u032,can you take lane one please,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.03515599928505253,0.03515599928505253,0.03515599928505253
hybrid,u033,can you take lane two please,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.040005999835557304,0.040005999835557304,0.040005999835557304
hybrid,u034,i'd like you to merge into the left lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.03927400030079298,0.03927400030079298,0.03927400030079298
hybrid,u035,i'd like you to merge into the right lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04693900154961739,0.04693900154961739,0.04693900154961739
hybrid,u036,"when convenient, move to lane 1",polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.030607001463067718,0.030607001463067718,0.030607001463067718
hybrid,u037,"when convenient, move to lane 2",polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.03928400110453367,0.03928400110453367,0.03928400110453367
hybrid,u038,please slide over to the inner lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2336.8252410000423,2336.8252410000423,2336.8252410000423
hybrid,u039,please slide over to the outer lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2330.9078339989355,2330.9078339989355,2330.9078339989355
hybrid,u040,could we go to lane number one,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.04890200034424197,0.04890200034424197,0.04890200034424197
hybrid,u041,could we go to lane number two,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.046637998821097426,0.046637998821097426,0.046637998821097426
hybrid,u042,would it be possible to take the left side,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.040706998333917,0.040706998333917,0.040706998333917
hybrid,u043,would it be possible to take the right side,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.048300998969352804,0.048300998969352804,0.048300998969352804
hybrid,u044,please make your way to the first lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2339.9187289996917,2339.9187289996917,2339.9187289996917
hybrid,u045,please make your way to the second lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2367.373946000953,2367.373946000953,2367.373946000953
hybrid,u046,can you bring us into lane one,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2285.992103001263,2285.992103001263,2285.992103001263
hybrid,u047,can you bring us into lane two,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2298.8494640012505,2298.8494640012505,2298.8494640012505
hybrid,u048,please settle into the inner lane,polite_indirect,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,ollama:qwen3:8b,True,False,True,False,True,True,False,False,2379.9507890016685,2379.9507890016685,2379.9507890016685
hybrid,u049,please settle into the outer lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2331.6417959995306,2331.6417959995306,2331.6417959995306
hybrid,u050,could you line up with lane 2,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2342.74412600098,2342.74412600098,2342.74412600098
hybrid,u051,take the inner lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.040656999772181734,0.040656999772181734,0.040656999772181734
hybrid,u052,take the outer lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.033102000088547356,0.033102000088547356,0.033102000088547356
hybrid,u053,merge to the left,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.02309400042577181,0.02309400042577181,0.02309400042577181
hybrid,u054,merge to the right,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.029556000299635343,0.029556000299635343,0.029556000299635343
hybrid,u055,move to the left side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.03277200084994547,0.03277200084994547,0.03277200084994547
hybrid,u056,move to the right side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.027632000637822784,0.027632000637822784,0.027632000637822784
hybrid,u057,shift into the first lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.021159999960218556,0.021159999960218556,0.021159999960218556
hybrid,u058,shift into the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02671100082807243,0.02671100082807243,0.02671100082807243
hybrid,u059,go to the inner one,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.023134000002755783,0.023134000002755783,0.023134000002755783
hybrid,u060,go to the outer one,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.02751200008788146,0.02751200008788146,0.02751200008788146
hybrid,u061,enter the left lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2324.3369789997814,2324.3369789997814,2324.3369789997814
hybrid,u062,enter the right lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2325.7352720011113,2325.7352720011113,2325.7352720011113
hybrid,u063,use the first lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,ollama:qwen3:8b,True,False,True,False,True,True,False,False,2342.495285000041,2342.495285000041,2342.495285000041
hybrid,u064,use the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2294.5615190001263,2294.5615190001263,2294.5615190001263
hybrid,u065,slide left,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2658.9341330000025,2658.9341330000025,2658.9341330000025
hybrid,u066,slide right,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:8b,True,True,False,False,True,False,False,False,2567.1220049989643,2567.1220049989643,2567.1220049989643
hybrid,u067,head into the inner lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2374.1366470003413,2374.1366470003413,2374.1366470003413
hybrid,u068,head into the outer lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2293.407045999629,2293.407045999629,2293.407045999629
hybrid,u069,choose the left side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2485.175841000455,2485.175841000455,2485.175841000455
hybrid,u070,choose the right side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2523.7533090003126,2523.7533090003126,2523.7533090003126
hybrid,u071,align with the first lane,spatial_referential,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,ollama:qwen3:8b,True,False,True,False,True,True,False,False,2450.349818998802,2450.349818998802,2450.349818998802
hybrid,u072,align with the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2436.627608998606,2436.627608998606,2436.627608998606
hybrid,u073,move toward the inner side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.03759099854505621,0.03759099854505621,0.03759099854505621
hybrid,u074,move toward the outer side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04307100061851088,0.04307100061851088,0.04307100061851088
hybrid,u075,get over to the left lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2333.218787000078,2333.218787000078,2333.218787000078
hybrid,u076,change lanes,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.06804800068493932,0.06804800068493932,0.06804800068493932
hybrid,u077,switch lanes,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04713900125352666,0.04713900125352666,0.04713900125352666
hybrid,u078,switch over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04232900028000586,0.04232900028000586,0.04232900028000586
hybrid,u079,move over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04191899824945722,0.04191899824945722,0.04191899824945722
hybrid,u080,slide over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.041257999328081496,0.041257999328081496,0.041257999328081496
hybrid,u081,merge over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04031600110465661,0.04031600110465661,0.04031600110465661
hybrid,u082,go to the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.08844700096233282,0.08844700096233282,0.08844700096233282
hybrid,u083,take the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.05419199987954926,0.05419199987954926,0.05419199987954926
hybrid,u084,get into the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.053199999456410296,0.053199999456410296,0.053199999456410296
hybrid,u085,shift to the other side,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.048811998567543924,0.048811998567543924,0.048811998567543924
hybrid,u086,move to the other one,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.049373000365449116,0.049373000365449116,0.049373000365449116
hybrid,u087,go to the other one,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04873199941357598,0.04873199941357598,0.04873199941357598
hybrid,u088,leave this lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04561600144370459,0.04561600144370459,0.04561600144370459
hybrid,u089,get out of this lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04981399979442358,0.04981399979442358,0.04981399979442358
hybrid,u090,change over to a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.054042000556364655,0.054042000556364655,0.054042000556364655
hybrid,u091,move into a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.051026998335146345,0.051026998335146345,0.051026998335146345
hybrid,u092,switch to a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.05458300074678846,0.05458300074678846,0.05458300074678846
hybrid,u093,take another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04680799975176342,0.04680799975176342,0.04680799975176342
hybrid,u094,shift lanes now,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.043853000533999875,0.043853000533999875,0.043853000533999875
hybrid,u095,make a lane change,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04673799958254676,0.04673799958254676,0.04673799958254676
hybrid,u096,adjust to another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04820100002689287,0.04820100002689287,0.04820100002689287
hybrid,u097,reposition to another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.04863100002694409,0.04863100002694409,0.04863100002694409
hybrid,u098,move over a bit,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,rule,False,True,True,True,False,False,False,False,0.045206001232145354,0.045206001232145354,0.045206001232145354
hybrid,u099,pick a lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:8b,True,True,True,True,False,False,False,False,2376.714873998935,2376.714873998935,2376.714873998935
hybrid,u100,get over there,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:8b,True,True,True,True,False,False,False,False,2251.0086209986184,2251.0086209986184,2251.0086209986184
hybrid,u101,chnge to lane1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2303.495447000387,2303.495447000387,2303.495447000387
hybrid,u102,swich to lane2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2338.3165200011717,2338.3165200011717,2338.3165200011717
hybrid,u103,lane1 plz,typos_and_casual,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,ollama:qwen3:8b,True,False,True,False,True,True,False,False,2272.202741000001,2272.202741000001,2272.202741000001
hybrid,u104,lane2 plz,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2368.4702329992433,2368.4702329992433,2368.4702329992433
hybrid,u105,go lft lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2520.2896060000057,2520.2896060000057,2520.2896060000057
hybrid,u106,go rght lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2480.57902400069,2480.57902400069,2480.57902400069
hybrid,u107,move 2 lane one,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.0421900003857445,0.0421900003857445,0.0421900003857445
hybrid,u108,move 2 lane two,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.04078700112586375,0.04078700112586375,0.04078700112586375
hybrid,u109,pls go to left lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.03684900002554059,0.03684900002554059,0.03684900002554059
hybrid,u110,pls go to right lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.044654998418991454,0.044654998418991454,0.044654998418991454
hybrid,u111,take inner ln,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2438.002865999806,2438.002865999806,2438.002865999806
hybrid,u112,take outer ln,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2399.51171499888,2399.51171499888,2399.51171499888
hybrid,u113,chnge lanes to lane 1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2348.5462720000214,2348.5462720000214,2348.5462720000214
hybrid,u114,chnge lanes to lane 2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2281.2491420008882,2281.2491420008882,2281.2491420008882
hybrid,u115,swtich to first lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2381.7605590011226,2381.7605590011226,2381.7605590011226
hybrid,u116,swtich to second lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:8b,True,True,True,True,True,True,False,False,2327.5378620000993,2327.5378620000993,2327.5378620000993
hybrid,u117,go left pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,rule,False,True,True,True,True,True,False,False,0.057889001254807226,0.057889001254807226,0.057889001254807226
hybrid,u118,go right pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,rule,False,True,True,True,True,True,False,False,0.046777999159530737,0.046777999159530737,0.046777999159530737
